名稱, 時間, 執行動作,空白,荷蘭人對話,郭懷一對話,荷蘭人長官對話,路人甲對話,路人乙對話,路人丙對話,路人丁對話,路人戊對話,撿取蔗糖,撿取文件
1班2, 2024/4/25 上午 01:00:43, 荷蘭人長官對話, 0,3,3,4,0,1,0,1,0,12,8
1班1, 2024/4/25 上午 01:13:08, 荷蘭人對話, 0,1,0,0,0,0,0,0,0,0,0
1班1, 2024/4/25 上午 01:13:46, 撿取蔗糖, 0,1,0,0,0,0,0,0,0,1,0
1班1, 2024/4/25 上午 01:13:50, 撿取蔗糖, 0,1,0,0,0,0,0,0,0,2,0
1班1, 2024/4/25 上午 01:13:52, 撿取蔗糖, 0,1,0,0,0,0,0,0,0,3,0
1班1, 2024/4/25 上午 01:14:01, 撿取蔗糖, 0,1,0,0,0,0,0,0,0,4,0
1班1, 2024/4/25 上午 01:14:03, 撿取蔗糖, 0,1,0,0,0,0,0,0,0,5,0
1班1, 2024/4/25 上午 01:14:15, 撿取蔗糖, 0,1,0,0,0,0,0,0,0,6,0
1班1, 2024/4/25 上午 01:14:30, 撿取蔗糖, 0,1,0,0,0,0,0,0,0,7,0
1班1, 2024/4/25 上午 01:14:36, 撿取蔗糖, 0,1,0,0,0,0,0,0,0,8,0
1班1, 2024/4/25 上午 01:14:37, 撿取蔗糖, 0,1,0,0,0,0,0,0,0,9,0
1班1, 2024/4/25 上午 01:14:38, 撿取蔗糖, 0,1,0,0,0,0,0,0,0,10,0
1班1, 2024/4/25 上午 01:14:39, 撿取蔗糖, 0,1,0,0,0,0,0,0,0,11,0
1班1, 2024/4/25 上午 01:14:40, 撿取蔗糖, 0,1,0,0,0,0,0,0,0,12,0
1班1, 2024/4/25 上午 01:14:51, 撿取蔗糖, 0,1,0,0,0,0,0,0,0,13,0
1班1, 2024/4/25 上午 01:14:58, 撿取蔗糖, 0,1,0,0,0,0,0,0,0,14,0
1班1, 2024/4/25 上午 01:15:05, 撿取蔗糖, 0,1,0,0,0,0,0,0,0,15,0
1班1, 2024/4/25 上午 01:15:09, 撿取蔗糖, 0,1,0,0,0,0,0,0,0,16,0
1班1, 2024/4/25 上午 01:15:16, 撿取蔗糖, 0,1,0,0,0,0,0,0,0,17,0
1班1, 2024/4/25 上午 01:15:24, 撿取蔗糖, 0,1,0,0,0,0,0,0,0,18,0
1班1, 2024/4/25 上午 01:15:31, 撿取蔗糖, 0,1,0,0,0,0,0,0,0,19,0
1班1, 2024/4/25 上午 01:15:39, 撿取蔗糖, 0,1,0,0,0,0,0,0,0,20,0
1班1, 2024/4/25 上午 01:15:46, 撿取蔗糖, 0,1,0,0,0,0,0,0,0,21,0
1班1, 2024/4/25 上午 01:15:51, 荷蘭人對話, 0,2,0,0,0,0,0,0,0,21,0
1班1, 2024/4/25 上午 01:16:32, 荷蘭人長官對話, 0,2,0,1,0,0,0,0,0,21,0
1班1, 2024/4/25 上午 01:16:40, 荷蘭人長官對話, 0,2,0,2,0,0,0,0,0,21,0
1班1, 2024/4/25 上午 01:17:06, 郭懷一對話, 0,2,1,2,0,0,0,0,0,21,0
1班1, 2024/4/25 上午 01:18:14, 撿取文件, 0,2,1,2,0,0,0,0,0,21,1
1班1, 2024/4/25 上午 01:18:17, 撿取文件, 0,2,1,2,0,0,0,0,0,21,2
1班1, 2024/4/25 上午 01:18:34, 撿取文件, 0,2,1,2,0,0,0,0,0,21,3
1班1, 2024/4/25 上午 01:18:37, 撿取文件, 0,2,1,2,0,0,0,0,0,21,4
1班1, 2024/4/25 上午 01:18:43, 撿取文件, 0,2,1,2,0,0,0,0,0,21,5
1班1, 2024/4/25 上午 01:18:48, 撿取文件, 0,2,1,2,0,0,0,0,0,21,6
1班1, 2024/4/25 上午 01:18:53, 撿取文件, 0,2,1,2,0,0,0,0,0,21,7
1班1, 2024/4/25 上午 01:18:55, 撿取文件, 0,2,1,2,0,0,0,0,0,21,8
1班1, 2024/4/25 上午 01:18:58, 撿取文件, 0,2,1,2,0,0,0,0,0,21,9
1班1, 2024/4/25 上午 01:19:00, 撿取文件, 0,2,1,2,0,0,0,0,0,21,10
1班1, 2024/4/25 上午 01:19:04, 撿取文件, 0,2,1,2,0,0,0,0,0,21,11
1班1, 2024/4/25 上午 01:19:12, 撿取文件, 0,2,1,2,0,0,0,0,0,21,12
1班1, 2024/4/25 上午 01:19:21, 撿取文件, 0,2,1,2,0,0,0,0,0,21,13
1班1, 2024/4/25 上午 01:19:25, 撿取文件, 0,2,1,2,0,0,0,0,0,21,14
1班1, 2024/4/25 上午 01:19:34, 撿取文件, 0,2,1,2,0,0,0,0,0,21,15
1班1, 2024/4/25 上午 01:19:43, 撿取文件, 0,2,1,2,0,0,0,0,0,21,16
1班1, 2024/4/25 上午 01:19:46, 荷蘭人長官對話, 0,2,1,3,0,0,0,0,0,21,16
