Name, Time, ActionType, 撿甘蔗次數, 玩家對話紀錄
2班21號, 2024/4/25 上午 10:02:49, 碰到驚嘆號, 4, 
2班21號, 2024/4/25 上午 10:02:49, 使用者進入了竹簡區域, 4, 
2班21號, 2024/4/25 上午 10:03:04, 進入單元任務說明區域, 4, 
2班21號, 2024/4/25 上午 10:03:38, 碰到驚嘆號, 4, 
2班21號, 2024/4/25 上午 10:03:39, 使用者進入了竹簡區域, 4, 
2班21號, 2024/4/25 上午 10:03:45, 使用者進入了荷蘭人A區域, 4, 
2班21號, 2024/4/25 上午 10:03:48, 和黑色荷蘭人說話, 4, 
2班21號, 2024/4/25 上午 10:04:09, 和藍色衣服男子對話, 4, 
2班21號, 2024/4/25 上午 10:04:26, 進入單元任務說明區域, 4, 
2班21號, 2024/4/25 上午 10:05:15, 進入單元任務說明區域, 4, 
2班21號, 2024/4/25 上午 10:05:19, 和紅色衣服男子對話, 4, 
2班21號, 2024/4/25 上午 10:05:24, 和被荷蘭人收人頭稅並且提示郭懷一會幫助人的NPC對話, 4, 
2班21號, 2024/4/25 上午 10:05:29, 使用者進入了甘蔗田, 4, 
2班21號, 2024/4/25 上午 10:06:28, 使用者進入了荷蘭人B區域, 4, 
2班21號, 2024/4/25 上午 10:06:36, 和藍色荷蘭人A長官說話, 4, 
2班21號, 2024/4/25 上午 10:07:34, 和藍色衣服男子對話, 4, 
2班21號, 2024/4/25 上午 10:07:49, 和藍色衣服男子對話, 4, 
2班21號, 2024/4/25 上午 10:07:52, 和被荷蘭人逼買執照並且提示荷蘭人長官衣服顏色的漁夫NPC對話, 4, 
2班21號, 2024/4/25 上午 10:08:13, 和粉紅衣服男子乙對話, 4, 
2班21號, 2024/4/25 上午 10:08:19, 和提示收甘蔗荷蘭人外觀的NPC對話, 4, 
2班21號, 2024/4/25 上午 10:08:31, 使用者進入了荷蘭人B區域, 4, 
2班21號, 2024/4/25 上午 10:08:57, 和粉紅衣服男子乙對話, 4, 
2班21號, 2024/4/25 上午 10:09:11, 和粉紅衣服男子甲對話, 4, 
2班21號, 2024/4/25 上午 10:09:19, 和粉紅衣服男子甲對話, 4, 
2班21號, 2024/4/25 上午 10:10:10, 和被荷蘭人收稅並且提示郭懷一位置的NPC對話, 4, 
2班21號, 2024/4/25 上午 10:10:15, 碰到驚嘆號, 4, 
2班21號, 2024/4/25 上午 10:10:16, 使用者進入了竹簡區域, 4, 
2班21號, 2024/4/25 上午 10:10:18, 碰到驚嘆號, 4, 
2班21號, 2024/4/25 上午 10:10:19, 使用者進入了竹簡區域, 4, 
2班21號, 2024/4/25 上午 10:10:33, 成功完成，1.認識抗荷的背景(前往竹簡), 4, 
2班21號, 2024/4/25 上午 10:10:39, 使用者進入了荷蘭人A區域, 4, 
2班21號, 2024/4/25 上午 10:11:30, 使用者進入了荷蘭人B區域, 4, 
2班21號, 2024/4/25 上午 10:12:18, 使用者進入了甘蔗田, 4, 
2班21號, 2024/4/25 上午 10:12:23, 撿取甘蔗, 5, 
2班21號, 2024/4/25 上午 10:12:27, 撿取甘蔗, 6, 
2班21號, 2024/4/25 上午 10:12:37, 撿取甘蔗, 7, 
2班21號, 2024/4/25 上午 10:12:42, 撿取甘蔗, 8, 
2班21號, 2024/4/25 上午 10:12:46, 撿取甘蔗, 9, 
2班21號, 2024/4/25 上午 10:12:49, 撿取甘蔗, 10, 
2班21號, 2024/4/25 上午 10:12:52, 撿取甘蔗, 11, 
2班21號, 2024/4/25 上午 10:13:00, 撿取甘蔗, 12, 
2班21號, 2024/4/25 上午 10:13:19, 撿取甘蔗, 13, 
