Name, Time, ActionType, 撿甘蔗次數, 玩家對話紀錄
2班16號, 2024/4/30 下午 02:55:36, 和綠色衣服男子對話, 14, 
2班16號, 2024/4/30 下午 02:55:44, 使用者進入了郭懷一區域, 14, 
2班16號, 2024/4/30 下午 02:55:45, 使用者進入了郭懷一區域, 14, 
2班16號, 2024/4/30 下午 02:55:59, 使用者進入了甘蔗田, 14, 
2班16號, 2024/4/30 下午 02:56:02, 撿取郭懷一人偶, 14, 
2班16號, 2024/4/30 下午 02:56:02, 撿取郭懷一人偶, 14, 
2班16號, 2024/4/30 下午 02:56:04, 和郭懷一說話, 14, 
2班16號, 2024/4/30 下午 02:56:05, 撿取甘蔗, 15, 
2班16號, 2024/4/30 下午 02:56:50, 和紅色衣服男子對話, 15, 
2班16號, 2024/4/30 下午 02:56:52, 使用者進入了甘蔗田, 15, 
2班16號, 2024/4/30 下午 02:56:53, 和郭懷一說話, 15, 
2班16號, 2024/4/30 下午 02:56:53, 和郭懷一說話, 15, 
2班16號, 2024/4/30 下午 02:56:55, 撿取郭懷一人偶, 15, 
2班16號, 2024/4/30 下午 02:56:57, 撿取甘蔗, 16, 
2班16號, 2024/4/30 下午 02:57:00, 和紅色衣服男子對話, 16, 
2班16號, 2024/4/30 下午 02:57:17, 和綠色衣服男子對話, 16, 
2班16號, 2024/4/30 下午 02:57:24, 和綠色衣服男子對話, 16, 
2班16號, 2024/4/30 下午 02:57:26, 和綠色衣服男子對話, 16, 
2班16號, 2024/4/30 下午 02:57:28, 和綠色衣服男子對話, 16, 
2班16號, 2024/4/30 下午 02:57:31, 和綠色衣服男子對話, 16, 
2班16號, 2024/4/30 下午 02:57:35, 撿取甘蔗, 17, 
2班16號, 2024/4/30 下午 02:57:43, 和綠色衣服男子對話, 17, 
2班16號, 2024/4/30 下午 02:57:46, 進入單元任務說明區域, 17, 
