名稱, 時間, 執行動作,空白,荷蘭人對話,郭懷一對話,荷蘭人長官對話,路人甲對話,路人乙對話,路人丙對話,路人丁對話,路人戊對話,撿取蔗糖,撿取文件
1班1, 2024/4/25 上午 01:08:50, 撿取蔗糖, 0,3,1,2,0,0,0,0,0,38,15
1班1, 2024/4/25 上午 01:08:54, 撿取蔗糖, 0,3,1,2,0,0,0,0,0,39,15
1班1, 2024/4/25 上午 01:09:12, 撿取蔗糖, 0,3,1,2,0,0,0,0,0,40,15
1班1, 2024/4/25 上午 01:09:18, 撿取蔗糖, 0,3,1,2,0,0,0,0,0,41,15
1班1, 2024/4/25 上午 01:09:22, 撿取蔗糖, 0,3,1,2,0,0,0,0,0,42,15
1班1, 2024/4/25 上午 01:09:25, 撿取蔗糖, 0,3,1,2,0,0,0,0,0,43,15
1班1, 2024/4/25 上午 01:09:27, 撿取蔗糖, 0,3,1,2,0,0,0,0,0,44,15
1班1, 2024/4/25 上午 01:09:28, 撿取蔗糖, 0,3,1,2,0,0,0,0,0,45,15
1班1, 2024/4/25 上午 01:09:30, 撿取蔗糖, 0,3,1,2,0,0,0,0,0,46,15
1班1, 2024/4/25 上午 01:09:32, 撿取蔗糖, 0,3,1,2,0,0,0,0,0,47,15
1班1, 2024/4/25 上午 01:09:33, 撿取蔗糖, 0,3,1,2,0,0,0,0,0,48,15
1班1, 2024/4/25 上午 01:09:48, 荷蘭人對話, 0,4,1,2,0,0,0,0,0,48,15
1班1, 2024/4/25 上午 01:10:49, 郭懷一對話, 0,4,2,2,0,0,0,0,0,48,15
1班1, 2024/4/25 上午 01:10:54, 撿取文件, 0,4,2,2,0,0,0,0,0,48,16
1班1, 2024/4/25 上午 01:11:13, 撿取文件, 0,4,2,2,0,0,0,0,0,48,17
1班1, 2024/4/25 上午 01:11:17, 撿取文件, 0,4,2,2,0,0,0,0,0,48,18
1班1, 2024/4/25 上午 01:12:01, 撿取文件, 0,4,2,2,0,0,0,0,0,48,19
1班1, 2024/4/25 上午 01:12:17, 撿取文件, 0,4,2,2,0,0,0,0,0,48,20
1班1, 2024/4/25 上午 01:12:19, 撿取文件, 0,4,2,2,0,0,0,0,0,48,21
1班1, 2024/4/25 上午 01:12:40, 荷蘭人長官對話, 0,4,2,3,0,0,0,0,0,48,21
