Name, Time, ActionType, 撿甘蔗次數, 玩家對話紀錄
2班13號, 2024/4/25 上午 09:53:54, 拾取文件, 0, 
2班13號, 2024/4/25 上午 09:53:55, 拾取文件, 0, 
2班13號, 2024/4/25 上午 09:54:02, 和郭懷一說話, 0, 
2班13號, 2024/4/25 上午 09:54:26, 和郭懷一說話, 0, 
2班13號, 2024/4/25 上午 09:54:34, 拾取文件, 0, 
2班13號, 2024/4/25 上午 09:54:36, 拾取文件, 0, 
2班13號, 2024/4/25 上午 09:54:54, 進入單元任務說明區域, 0, 
2班13號, 2024/4/25 上午 09:55:08, 使用者查看了操作說明版, 0, 
2班13號, 2024/4/25 上午 09:55:10, 使用者查看了操作說明版, 0, 
2班13號, 2024/4/25 上午 09:55:19, 進入單元任務說明區域, 0, 
2班13號, 2024/4/25 上午 09:55:44, 使用者進入了荷蘭人A區域, 0, 
2班13號, 2024/4/25 上午 09:55:45, 和黑色荷蘭人說話, 0, 
2班13號, 2024/4/25 上午 09:56:51, 使用者進入了荷蘭人B區域, 0, 
2班13號, 2024/4/25 上午 09:56:58, 使用者進入了荷蘭人B區域, 0, 
2班13號, 2024/4/25 上午 09:57:00, 和藍色荷蘭人A長官說話, 0, 
2班13號, 2024/4/25 上午 09:57:17, 使用者進入了郭懷一區域, 0, 
2班13號, 2024/4/25 上午 09:57:23, 拾取文件, 0, 
2班13號, 2024/4/25 上午 09:57:26, 拾取文件, 0, 
2班13號, 2024/4/25 上午 09:57:32, 拾取文件, 0, 
2班13號, 2024/4/25 上午 09:57:35, 和郭懷一說話, 0, 
2班13號, 2024/4/25 上午 09:58:12, 使用者進入了荷蘭人B區域, 0, 
2班13號, 2024/4/25 上午 09:58:16, 拾取文件, 0, 
2班13號, 2024/4/25 上午 09:58:20, 和藍色荷蘭人A長官說話, 0, 
2班2號, 2024/4/25 上午 10:11:12, 進入第一單元, 0, 
2班2號, 2024/4/25 上午 10:11:43, 和綠色衣服男子對話, 0, 
2班2號, 2024/4/25 上午 10:12:39, 碰到驚嘆號, 0, 
2班2號, 2024/4/25 上午 10:12:47, 使用者進入了荷蘭人A區域, 0, 
2班2號, 2024/4/25 上午 10:12:49, 和黑色荷蘭人說話, 0, 
2班2號, 2024/4/25 上午 10:12:51, 和粉紅衣服男子甲對話, 0, 
2班2號, 2024/4/25 上午 10:13:04, 和粉紅衣服男子甲對話, 0, 
2班2號, 2024/4/25 上午 10:13:12, 和粉紅衣服男子甲對話, 0, 
2班2號, 2024/4/25 上午 10:13:14, 碰到驚嘆號, 0, 
2班2號, 2024/4/25 上午 10:13:14, 使用者進入了竹簡區域, 0, 
2班2號, 2024/4/25 上午 10:13:18, 和綠色衣服男子對話, 0, 
2班7號, 2024/4/30 下午 02:37:04, 進入第一單元, 0, 
2班7號, 2024/4/30 下午 02:38:19, 使用者查看了操作說明版, 0, 
2班7號, 2024/4/30 下午 02:38:24, 使用者查看了操作說明版, 0, 
2班7號, 2024/4/30 下午 02:38:24, 使用者查看了操作說明版, 0, 
2班7號, 2024/4/30 下午 02:39:39, 使用者查看了操作說明版, 0, 
2班7號, 2024/4/30 下午 02:40:23, 使用者查看了操作說明版, 0, 
2班7號, 2024/4/30 下午 02:40:26, 使用者查看了操作說明版, 0, 
2班7號, 2024/4/30 下午 02:41:09, 使用者查看了操作說明版, 0, 
2班7號, 2024/4/30 下午 02:41:09, 使用者查看了操作說明版, 0, 
2班7號, 2024/4/30 下午 02:41:19, 使用者查看了操作說明版, 0, 
2班7號, 2024/4/30 下午 02:41:23, 使用者查看了操作說明版, 0, 
2班7號, 2024/4/30 下午 02:42:06, 使用者查看了操作說明版, 0, 
2班7號, 2024/4/30 下午 02:42:10, 使用者查看了操作說明版, 0, 
2班7號, 2024/4/30 下午 02:45:01, 使用者進入了竹簡區域, 0, 
2班7號, 2024/4/30 下午 02:45:01, 碰到驚嘆號, 0, 
2班7號, 2024/4/30 下午 02:45:07, 和粉紅衣服男子甲對話, 0, 
2班7號, 2024/4/30 下午 02:47:21, 使用者進入了荷蘭人A區域, 0, 
2班7號, 2024/4/30 下午 02:47:38, 使用者進入了竹簡區域, 0, 
2班7號, 2024/4/30 下午 02:47:38, 碰到驚嘆號, 0, 
2班7號, 2024/4/30 下午 02:47:51, 成功完成，1.認識抗荷的背景(前往竹簡), 0, 
2班7號, 2024/4/30 下午 02:48:14, , 0, 你是一位歷史助教專門運用蘇格拉底式的質疑方式來引導學生深入思考歷史問題，以下是學生的問題:請問我的任務是什麼?。請模仿蘇格拉底的質問用60字內引導學生的問題
2班7號, 2024/4/30 下午 02:48:19, , 0, 你所追求的知識和對任務的認識是怎樣的？讓我們先思考，你希望從這份任務中學到什麼？
2班7號, 2024/4/30 下午 02:48:36, 使用者進入了荷蘭人A區域, 0, 
2班7號, 2024/4/30 下午 02:48:47, 和藍色衣服男子對話, 0, 
2班7號, 2024/4/30 下午 02:48:49, 和藍色衣服男子對話, 0, 
2班7號, 2024/4/30 下午 02:48:54, 和被荷蘭人逼買執照並且提示荷蘭人長官衣服顏色的漁夫NPC對話, 0, 
2班7號, 2024/4/30 下午 02:48:58, 使用者進入了荷蘭人A區域, 0, 
2班7號, 2024/4/30 下午 02:48:58, 和黑色荷蘭人說話, 0, 
2班7號, 2024/4/30 下午 02:49:08, 進入單元任務說明區域, 0, 
2班7號, 2024/4/30 下午 02:49:13, 使用者進入了郭懷一區域, 0, 
2班7號, 2024/4/30 下午 02:49:20, 拾取文件, 0, 
2班7號, 2024/4/30 下午 02:49:25, 拾取文件, 0, 
2班7號, 2024/4/30 下午 02:49:30, 拾取文件, 0, 
2班7號, 2024/4/30 下午 02:49:33, 拾取文件, 0, 
2班7號, 2024/4/30 下午 02:49:35, 和郭懷一說話, 0, 
2班7號, 2024/4/30 下午 02:49:42, 拾取文件, 0, 
2班7號, 2024/4/30 下午 02:49:43, 和郭懷一說話, 0, 
2班7號, 2024/4/30 下午 02:49:49, 使用者進入了甘蔗田, 0, 
2班7號, 2024/4/30 下午 02:49:52, 成功完成，2.了解荷蘭開墾台灣的規劃(尋找甘蔗), 0, 
2班7號, 2024/4/30 下午 02:49:52, 撿取甘蔗, 1, 
2班7號, 2024/4/30 下午 02:49:57, 撿取甘蔗, 2, 
2班7號, 2024/4/30 下午 02:50:05, 撿取甘蔗, 3, 
2班7號, 2024/4/30 下午 02:50:10, 撿取甘蔗, 4, 
2班7號, 2024/4/30 下午 02:50:12, 撿取甘蔗, 5, 
2班7號, 2024/4/30 下午 02:50:13, 撿取甘蔗, 6, 
2班7號, 2024/4/30 下午 02:50:17, 撿取甘蔗, 7, 
2班7號, 2024/4/30 下午 02:50:25, 撿取甘蔗, 8, 
2班7號, 2024/4/30 下午 02:50:28, 撿取甘蔗, 9, 
2班7號, 2024/4/30 下午 02:50:31, 撿取甘蔗, 10, 
2班7號, 2024/4/30 下午 02:50:35, 撿取甘蔗, 11, 
2班7號, 2024/4/30 下午 02:50:38, 撿取甘蔗, 12, 
2班7號, 2024/4/30 下午 02:50:49, 和紅色衣服男子對話, 12, 
2班7號, 2024/4/30 下午 02:50:53, 和被荷蘭人收人頭稅並且提示郭懷一會幫助人的NPC對話, 12, 
2班7號, 2024/4/30 下午 02:52:10, 使用者進入了郭懷一區域, 12, 
2班7號, 2024/4/30 下午 02:52:54, 使用者進入了郭懷一區域, 12, 
2班7號, 2024/4/30 下午 02:53:08, 和粉紅衣服男子乙對話, 12, 
2班7號, 2024/4/30 下午 02:53:11, 和粉紅衣服男子乙對話, 12, 
2班7號, 2024/4/30 下午 02:53:13, 和粉紅衣服男子乙對話, 12, 
2班7號, 2024/4/30 下午 02:53:28, 使用者進入了荷蘭人B區域, 12, 
2班7號, 2024/4/30 下午 02:53:30, 和藍色荷蘭人A長官說話, 12, 
2班7號, 2024/4/30 下午 02:53:37, 和藍色荷蘭人A長官說話, 12, 
2班7號, 2024/4/30 下午 02:53:53, 和藍色荷蘭人A長官說話, 12, 
2班7號, 2024/4/30 下午 02:53:59, 和藍色荷蘭人A長官說話, 12, 
2班7號, 2024/4/30 下午 02:54:16, 和藍色荷蘭人A長官說話, 12, 
2班7號, 2024/4/30 下午 02:54:27, 使用者進入了荷蘭人B區域, 12, 
2班7號, 2024/4/30 下午 02:54:34, 使用者進入了荷蘭人B區域, 12, 
2班7號, 2024/4/30 下午 02:54:44, 使用者進入了荷蘭人B區域, 12, 
2班7號, 2024/4/30 下午 02:56:12, 使用者進入了荷蘭人B區域, 12, 
2班7號, 2024/4/30 下午 02:56:15, 和藍色荷蘭人A長官說話, 12, 
2班7號, 2024/4/30 下午 02:56:23, 和藍色荷蘭人A長官說話, 12, 
2班7號, 2024/4/30 下午 02:56:48, 和藍色荷蘭人A長官說話, 12, 
2班7號, 2024/4/30 下午 02:57:15, 和粉紅衣服男子乙對話, 12, 
2班7號, 2024/4/30 下午 02:57:32, 和藍色衣服男子對話, 12, 
